method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,2,8,False,hard,346,ID3,1.0,0,0.2630057803468208
subsample,2,8,False,hard,346,ID3,1.0,1,0.2543352601156069
subsample,2,8,False,hard,346,ID3,1.0,2,0.22832369942196531
subsample,2,8,False,hard,346,ID3,1.0,3,0.2398843930635838
subsample,2,8,False,hard,346,ID3,1.0,4,0.2861271676300578
subsample,2,8,False,hard,346,ID3,2.0,0,0.2023121387283237
subsample,2,8,False,hard,346,ID3,2.0,1,0.25722543352601157
subsample,2,8,False,hard,346,ID3,2.0,2,0.22254335260115607
subsample,2,8,False,hard,346,ID3,2.0,3,0.2861271676300578
subsample,2,8,False,hard,346,ID3,2.0,4,0.30346820809248554
subsample,2,8,True,weight,346,ID3,0.4,0,0.7254335260115607
subsample,2,8,True,weight,346,ID3,0.4,1,0.7312138728323699
subsample,2,8,True,weight,346,ID3,0.4,2,0.7225433526011561
subsample,2,8,True,weight,346,ID3,0.4,3,0.7225433526011561
subsample,2,8,True,weight,346,ID3,0.4,4,0.7167630057803468
subsample,2,8,True,weight,346,ID3,0.6,0,0.7398843930635838
subsample,2,8,True,weight,346,ID3,0.6,1,0.7254335260115607
subsample,2,8,True,weight,346,ID3,0.6,2,0.7225433526011561
subsample,2,8,True,weight,346,ID3,0.6,3,0.7225433526011561
subsample,2,8,True,weight,346,ID3,0.6,4,0.7312138728323699
subsample,2,8,True,weight,346,ID3,0.8,0,0.7167630057803468
subsample,2,8,True,weight,346,ID3,0.8,1,0.7427745664739884
subsample,2,8,True,weight,346,ID3,0.8,2,0.7167630057803468
subsample,2,8,True,weight,346,ID3,0.8,3,0.7196531791907514
subsample,2,8,True,weight,346,ID3,0.8,4,0.7167630057803468
subsample,2,8,True,weight,346,ID3,1.0,0,0.7167630057803468
subsample,2,8,True,weight,346,ID3,1.0,1,0.7167630057803468
subsample,2,8,True,weight,346,ID3,1.0,2,0.7167630057803468
subsample,2,8,True,weight,346,ID3,1.0,3,0.7167630057803468
subsample,2,8,True,weight,346,ID3,1.0,4,0.7167630057803468
subsample,2,8,True,weight,346,ID3,2.0,0,0.7167630057803468
subsample,2,8,True,weight,346,ID3,2.0,1,0.7167630057803468
subsample,2,8,True,weight,346,ID3,2.0,2,0.7167630057803468
subsample,2,8,True,weight,346,ID3,2.0,3,0.7167630057803468
subsample,2,8,True,weight,346,ID3,2.0,4,0.7167630057803468
subsample,2,8,False,weight,346,ID3,0.4,0,0.27167630057803466
subsample,2,8,False,weight,346,ID3,0.4,1,0.24566473988439305
subsample,2,8,False,weight,346,ID3,0.4,2,0.23699421965317918
